frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
204,0.641077,idle,3.241497,911750,21125,3221958,29417,224,652419,51,45,197105184,303021798,1531125
205,0.644577,idle,3.402005,971583,13750,3397083,29353,224,652419,51,45,197105184,303021798,1509624
206,0.647773,idle,3.322165,932291,16834,3272000,29289,224,652419,51,45,197105184,303021798,1642624
207,0.650984,idle,3.342120,897584,20667,3321000,29417,224,652419,51,45,197105184,303021798,1711416
208,0.654494,idle,3.508752,823417,12917,3463667,29353,224,652419,51,45,197105184,303021798,1526791
209,0.657459,idle,2.939874,851750,10916,3108208,29289,224,652419,51,45,197105184,303021798,1540375
210,0.660736,idle,3.255003,826333,16667,3096375,29417,224,652419,51,45,197105184,303021798,1468041
211,0.665008,idle,4.157462,854666,12834,4226250,39729,224,652419,51,45,197105184,303021798,1637000
212,0.668999,idle,4.025291,865375,11750,4054625,37525,224,652419,51,45,197105184,303021798,1752999
213,0.672404,idle,3.559120,889291,12833,3435667,29417,224,652419,51,45,197105184,303021798,1528750
214,0.675543,idle,2.986253,825667,11750,3061500,29353,224,652419,51,45,197105184,303021798,933374
215,0.679024,idle,3.610289,924709,14750,3565834,29289,224,652419,51,45,197105184,303021798,1546333
216,0.682252,idle,3.085381,828333,13000,3112708,29417,224,652419,51,45,197105184,303021798,2158416
217,0.686616,idle,4.129330,873792,12584,4088625,29353,224,652419,51,45,197105184,303021798,1751791
218,0.690261,idle,4.015830,1169292,20542,3980458,29289,224,652419,51,45,197105184,303021798,1506666
219,0.694685,idle,4.202920,825875,12250,4317625,29417,224,652419,51,45,197105184,303021798,1518999
220,0.697994,idle,3.425914,1010541,17125,3353208,29353,223,652417,51,45,197105184,303021798,1547124
221,0.701435,idle,3.442333,896584,23667,3468791,29289,223,652417,51,45,197105184,303021798,1537958
222,0.705081,idle,3.633794,862833,19875,3543917,29417,223,652417,51,45,197105184,303021798,1450375
223,0.708237,idle,3.030251,847459,10667,3100209,29741,223,652417,51,45,197105184,303021798,1749666
224,0.711622,idle,3.633248,978792,20292,3458958,29289,224,652419,51,45,197105184,303021798,1528333
225,0.714798,idle,3.103295,824416,12750,3171166,29417,224,652419,51,45,197105184,303021798,1504541
226,0.718126,idle,3.335750,868167,14708,3378125,29353,224,652419,51,45,197105184,303021798,1742750
227,0.721254,idle,3.193835,855083,19083,3297458,29289,224,652419,51,45,197105184,303021798,1577583
228,0.724002,idle,2.750539,791292,16917,2751292,29417,224,652419,51,45,197105184,303021798,1719375
229,0.727539,idle,3.556788,757458,12167,3511958,29353,224,652419,51,45,197105184,303021798,1526250
230,0.730294,idle,2.781711,856958,8584,2795167,29289,224,652419,51,45,197105184,303021798,1531999
