phase,unityFrame,seconds,EnvSprites_ns,ZoneRenderer_ns,InputIdle_ns,MainThread_ns,GC_bytes
1,2697,45.574226749999994,0,65750,83,16496125,433297
1,2698,45.608217209,0,71833,42,16689042,445705
1,2699,45.609531292,3665542,17014708,42,18521667,149663
1,2700,45.626416042,0,51500,0,16959458,459965
1,2701,45.642812125000006,0,68084,0,16399583,432389
1,2702,45.659726667,0,70167,42,16783208,459913
1,2703,45.676262667,0,78250,42,16590541,418627
1,2704,45.693126250000006,0,71458,42,16916500,459913
1,2705,45.709353542,0,65250,84,16274417,515161
1,2706,45.726328542000005,0,68084,83,16991000,543839
1,2707,45.743062334,0,65833,42,16606375,487813
1,2708,45.759422291999996,0,79375,42,16392625,446151
1,2709,45.776237959,0,70000,41,16816708,446151
1,2710,45.792847042000005,0,70208,42,16589292,446151
1,2711,45.809539208999993,0,71292,83,16684875,460113
1,2712,45.826139584,0,72166,42,16612459,459965
1,2713,45.860484334000006,0,72125,83,16784791,446151
1,2714,45.8618225,3960333,17346792,83,18803667,148913
1,2715,45.878715,0,56042,83,16775250,433297
1,2716,45.895107999999993,0,90750,84,16503583,445905
1,2717,45.912014041999996,0,79417,42,16881541,445705
1,2718,45.928514292,0,74708,42,16607292,445705
1,2719,45.944799083999996,0,66041,125,16295583,445705
1,2720,45.961515209,0,63583,83,16688667,445705
1,2721,45.978532541999996,0,66125,209,16998125,473229
1,2722,45.995183834,0,62458,41,16588292,459667
1,2723,46.011631042000005,0,69959,42,16497959,445705
1,2724,46.028446458999994,0,70458,167,16797292,460873
1,2725,46.045029584000005,0,67708,0,16583250,445705
1,2726,46.061546834,0,71500,166,16501916,445705
1,2727,46.078653792,0,65792,84,17094208,459467
1,2728,46.112216083999996,0,71458,125,16192250,432143
1,2729,46.113415583999995,3959000,17245750,42,18564709,148913
1,2730,46.130064417,0,47250,42,16719750,445705
1,2731,46.147058375,0,62667,125,16901041,473229
1,2732,46.163499875,0,73458,41,16390166,445705
1,2733,46.180422500000006,0,78667,0,16888292,433297
1,2734,46.197096875,0,72583,0,16806834,459667
1,2735,46.213507875000005,0,64917,42,16378166,459467
1,2736,46.230207667,0,67833,167,16701417,445757
1,2737,46.247042750000006,0,66750,42,16799750,459467
1,2738,46.263535250000004,0,69250,42,16483292,459467
1,2739,46.280582334,0,68958,42,17010625,459467
1,2740,46.296770959,0,75375,41,16289916,432143
1,2741,46.313689499999995,0,63916,42,16840500,459467
1,2742,46.330136167000006,0,65333,125,16450000,433297
1,2743,46.364020584,0,70167,41,16592250,445705
1,2744,46.365337249999996,3789042,17106542,84,18490083,148913
1,2745,46.382294125,0,49125,84,17002333,459467
1,2746,46.398614624999993,0,69000,42,16383291,432143
1,2747,46.415230959,0,69666,42,16597667,459467
1,2748,46.432175292,0,66542,42,16997792,473281
1,2749,46.448703750000007,0,64125,83,16509334,459467
1,2750,46.465315333999996,0,64917,42,16581750,445705
1,2751,46.482295417,0,67375,41,16896166,447059
1,2752,46.498679459,0,66750,0,16476709,445905
1,2753,46.515319375000004,0,64541,0,16598625,459467
1,2754,46.531968667,0,70167,83,16608375,459467
1,2755,46.548716709000004,0,72709,41,16684041,445705
1,2756,46.565348916999994,0,69291,42,16703791,445705
1,2757,46.581970959,0,68791,83,16604833,445705
1,2758,46.615443584000005,0,68958,42,16876375,459667
1,2759,46.616870875000004,3602833,16359333,42,17935709,148913
1,2760,46.633570459,0,48084,125,16747584,433349
1,2761,46.650290874999996,0,66542,83,16702292,459467
1,2762,46.666578791999996,0,86917,41,16350666,431943
1,2763,46.683617874999996,0,70917,83,16948042,459467
1,2764,46.699759791999995,0,67792,83,16191083,445905
1,2765,46.716529500000007,0,68333,84,16788625,459467
1,2766,46.73359275,0,66083,42,16980917,486991
1,2767,46.750144334,0,74958,41,16588666,459467
1,2768,46.766880291999996,0,70250,42,16707416,459467
1,2769,46.783266874999995,0,73958,42,16341250,433297
1,2770,46.799967334,0,74583,42,16653083,432143
1,2771,46.816774917000004,0,69875,42,16886042,445705
1,2772,46.833386708999996,0,71833,41,16511166,431995
1,2773,46.867450292,0,69791,84,16542583,445705
1,2774,46.868932208999993,3793084,17328833,42,18926042,148913
1,2775,46.885744333999995,0,49834,42,16895750,445705
1,2776,46.902306624999994,0,67292,0,16708375,459667
1,2777,46.918856000000005,0,64917,42,16498833,459467
1,2778,46.935525625,0,71959,0,16671750,515869
1,2779,46.952184583999994,0,73291,0,16615875,459467
1,2780,46.9688625,0,66167,0,16688583,445705
1,2781,46.985515292,0,83417,83,16592833,431943
1,2782,47.002346208999995,0,71625,42,16898333,432143
1,2783,47.019302999999994,0,68959,83,16898500,445705
1,2784,47.035389042000006,0,68917,41,16192875,445757
1,2785,47.052295042,0,62875,42,16971791,528277
1,2786,47.06875925,0,59334,42,16492667,514515
1,2787,47.102168000000006,0,50708,42,16718083,515869
1,2788,47.103353041999995,3675833,16361083,41,17738625,149113
1,2789,47.119965542,0,48583,125,16652417,486991
1,2790,47.136624792000006,0,64583,42,16585417,500753
1,2791,47.153376292000004,0,73500,42,16784500,473229
1,2792,47.169941209,0,64791,208,16488375,473229
1,2793,47.186895209,0,77875,333,16909917,473229
1,2794,47.203337625,0,69875,41,16496542,459667
1,2795,47.219977042,0,72334,42,16697292,459467
1,2796,47.236631167,0,65042,42,16573959,460873
1,2797,47.253466292,0,71125,0,16813458,431943
1,2798,47.270271167000004,0,69584,41,16797500,431943
1,2799,47.2870075,0,68250,83,16681875,445705
1,2800,47.30363025,0,68333,42,16702083,432143
1,2801,47.319977667,0,66792,83,16298833,445705
1,2802,47.354045125,0,79834,42,16894959,459467
1,2803,47.355356959000005,3955209,17058292,41,18440834,148913
1,2804,47.372071000000005,0,48542,42,16745375,445705
1,2805,47.388551792,0,70208,41,16494250,433337
1,2806,47.405242666999996,0,66750,42,16688166,459667
1,2807,47.421852625,0,70917,42,16597500,445705
1,2808,47.438490417,0,79708,334,16597708,445757
1,2809,47.455419250000006,0,77834,42,16986375,445705
1,2810,47.472041958999995,0,66541,125,16603625,431943
1,2811,47.48865775,0,68833,42,16494167,431943
1,2812,47.505131084,0,74458,83,16489917,445905
1,2813,47.521902084000004,0,83959,42,16889625,445705
1,2814,47.538428167000006,0,68250,83,16573417,529631
1,2815,47.555083584,0,57791,84,16592792,514515
1,2816,47.571854167,0,68584,83,16720708,473229
1,2817,47.605414709,0,67542,42,16490958,445705
1,2818,47.606740208999994,3723416,16846125,42,18333375,149113
1,2819,47.623516334,0,49750,84,16843791,459467
1,2820,47.640185959000007,0,65792,42,16607250,445757
1,2821,47.656788917,0,68708,291,16579542,445705
1,2822,47.673402249999995,0,78875,42,16688958,445705
1,2823,47.690132792,0,69750,42,16601791,433297
1,2824,47.706671334000006,0,83875,42,16615791,432143
1,2825,47.723566667,0,73209,41,16880125,418181
