frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
211,0.742538,idle,4.039250,993583,20791,4004292,29313,228,669675,51,45,197105184,328738226,1723416
212,0.745923,idle,3.392496,914125,11000,3424791,29441,228,669675,51,45,197105184,328738226,1628208
213,0.749707,idle,3.806753,886500,20625,3774875,29377,228,669675,51,45,197105184,328738226,2018375
214,0.753100,idle,3.359538,912834,12375,3320833,29313,228,669675,51,45,197105184,328738226,1625333
215,0.757803,idle,4.741000,885833,11834,4875875,40207,228,669675,51,45,197105184,328738226,1835041
216,0.761918,idle,3.996542,889375,14833,3986166,37617,229,669677,51,45,197105184,328738226,1613416
217,0.765820,idle,4.037543,925333,23709,3702750,29313,229,669677,51,45,197105184,328738226,1638083
218,0.769431,idle,3.565044,906041,13125,3770333,29441,229,669677,51,45,197105184,328738226,1187499
219,0.773412,idle,3.998122,947458,13250,3811500,29377,229,669677,51,45,197105184,328738226,1703958
220,0.777084,idle,3.631831,936333,11708,3721292,29313,229,669677,51,45,197105184,328738226,2536083
221,0.780912,idle,3.673505,968250,15750,3761625,29441,229,669677,51,45,197105184,328738226,1670875
222,0.784344,idle,3.639626,989375,16209,3592333,29377,229,669677,51,45,197105184,328738226,1909166
223,0.788008,idle,3.712706,912791,12375,3686958,29313,229,669677,51,45,197105184,328738226,1681375
224,0.791566,idle,3.552962,889667,12250,3623458,29441,229,669677,51,45,197105184,328738226,1740374
225,0.794961,idle,3.318665,897000,10792,3293542,29377,229,669677,51,45,197105184,328738226,1690541
226,0.798819,idle,3.778373,958750,15375,3637792,29313,229,669677,51,45,197105184,328738226,1728791
227,0.802318,idle,3.630003,961666,11292,3727125,29441,229,669677,51,45,197105184,328738226,1607666
228,0.806042,idle,3.534956,898458,12333,3478250,29429,229,669677,51,45,197105184,328738226,1881000
229,0.809778,idle,3.842460,1078917,11542,3892667,29313,229,669677,51,45,197105184,328738226,1774625
230,0.813424,idle,3.689080,903458,22334,3708750,29441,229,669677,51,45,197105184,328738226,1700666
231,0.817560,idle,4.103416,946792,11208,4000750,29377,229,669677,51,45,197105184,328738226,1950833
232,0.821142,idle,3.478961,958583,13833,3565750,29313,229,669677,51,45,197105184,328738226,1701875
233,0.824762,idle,3.831540,912375,24333,3804625,29441,229,669677,51,45,197105184,328738226,1913583
234,0.827910,idle,3.141213,902708,11208,3216209,29377,229,669677,51,45,197105184,328738226,1736916
235,0.831356,idle,3.317120,865750,13792,3273958,29313,229,669677,51,45,197105184,328738226,1818999
236,0.834885,idle,3.632958,946416,17291,3481208,29441,229,669677,51,45,197105184,328738226,1598666
237,0.838449,idle,3.567127,914042,12125,3667500,29377,229,669677,51,45,197105184,328738226,1666249
238,0.842399,idle,3.802707,905750,12042,3753250,29313,229,669677,51,45,197105184,328738226,1713374
239,0.845513,idle,3.331753,902000,12708,3462792,29723,229,669677,51,45,197105184,328738226,1672624
240,0.849373,idle,3.817999,847833,10917,3722292,29377,229,669677,51,45,197105184,328738226,1666416
241,0.852609,idle,3.112330,892125,11250,3205792,29313,229,669677,51,45,197105184,328738226,1653250
242,0.856188,idle,3.661919,922834,19417,3523458,29441,229,669677,51,45,197105184,328738226,1654749
243,0.859502,idle,3.239874,909625,13500,3403000,29377,229,669677,51,45,197105184,328738226,1625375
244,0.862628,idle,3.139420,876333,12541,3111792,29313,229,669677,51,45,197105184,328738226,1658124
245,0.866348,idle,3.774249,907334,17250,3643833,29441,229,669677,51,45,197105184,328738226,1756625
246,0.869681,idle,3.323250,905083,12708,3354542,29377,229,669677,51,45,197105184,328738226,1687249
247,0.873006,idle,3.178501,906208,14875,3252584,29313,229,669677,51,45,197105184,328738226,1864833
248,0.876674,idle,3.799206,969000,18250,3589417,29829,229,669677,51,45,197105184,328738226,1649250
249,0.880593,idle,3.582334,939084,14625,3684750,29377,230,669679,51,45,197105184,328738226,1870875
250,0.884158,idle,3.896372,1047208,18333,3942209,29313,230,669679,51,45,197105184,328738226,1793375
251,0.887287,idle,3.162046,920000,18959,3187041,29441,230,669679,51,45,197105184,328738226,1742916
252,0.891205,idle,3.812040,918875,10541,3743292,29377,230,669679,51,45,197105184,328738226,1806208
253,0.894885,idle,3.800000,928250,14334,3742167,29313,230,669679,51,45,197105184,328738226,1635499
254,0.898328,idle,3.064293,887333,11875,3200750,29441,230,669679,51,45,197105184,328738226,1664375
255,0.902126,idle,4.007540,1160875,23375,3850833,29377,230,669679,51,45,197105184,328738226,1648666
256,0.905893,idle,3.856831,956334,13250,3770000,29313,230,669679,51,45,197105184,328738226,1617499
257,0.910070,idle,4.188166,988708,11375,4438708,39819,230,669679,51,45,197105184,328738226,1865874
258,0.914740,idle,4.533086,959542,11792,4435750,37617,230,669679,51,45,197105184,328738226,1696041
259,0.918728,idle,4.042290,1027583,23125,3839500,29313,230,669679,51,45,197105184,328738226,1765583
260,0.922377,idle,3.728713,955542,13500,3876917,29441,230,669679,51,45,197105184,328738226,980541
261,0.925860,idle,3.555371,961042,11875,3530750,29377,230,669679,51,45,197105184,328738226,1921125
262,0.929152,idle,3.270543,896500,11917,3279917,29313,230,669679,51,45,197105184,328738226,2529708
263,0.932819,idle,3.717793,937041,13792,3761625,29441,230,669679,51,45,197105184,328738226,1633666
264,0.936167,idle,3.208000,898250,11792,3261208,29377,230,669679,51,45,197105184,328738226,1648999
265,0.940193,idle,3.865788,928459,23125,3633709,29313,230,669679,51,45,197105184,328738226,1868250
266,0.943973,idle,4.005379,1002667,15417,4127458,29441,230,669679,51,45,197105184,328738226,1611416
