phase,unity_frame,wall_seconds,unscaled_delta,tick,native_meshes,allocated_views,zone_renderer,input,main_thread,gc_bytes,draw_calls,triangles
0,3159,28.624603085083898,0.00381478877,20,49,384,981500,14292,3837458,29883,279,679693
0,3160,28.628219127083902,0.00368604017,20,49,384,1004125,13042,3645041,29883,279,679695
0,3161,28.6317402520839,0.00336450548,20,49,384,958333,13834,3393042,29819,279,679695
0,3162,28.6351410850839,0.00350266439,20,49,384,984291,14000,3565958,29755,279,679695
0,3163,28.6383803350839,0.00323275221,20,49,384,1019792,9875,3213667,29883,279,679695
0,3164,28.641803293083896,0.00343720242,20,49,384,1035917,15292,3385333,29819,279,679695
0,3165,28.6450279600839,0.00313942041,20,49,384,983166,17583,3222250,29755,279,679695
0,3166,28.6487781680839,0.00390257942,20,49,384,1053625,11958,3695959,29883,279,679695
0,3167,28.6519932100839,0.00311763049,20,49,384,960042,11375,3267458,29819,279,679695
0,3168,28.6553615020839,0.00327645265,20,49,384,935709,16500,3321291,29755,279,679695
0,3169,28.658799460083898,0.00365975057,20,49,384,1140416,12209,3458042,29883,279,679695
0,3170,28.661954460083898,0.00303904479,20,49,384,913000,11916,3141250,29819,279,679695
0,3171,28.666478418083898,0.004507419,20,49,384,978791,18750,4437458,29807,279,679695
0,3172,28.670190793083897,0.00362687069,20,49,384,1057917,12208,3632834,29883,279,679695
0,3173,28.6749234180839,0.004715795,20,49,384,1070292,17708,4733667,29859,279,679695
0,3174,28.678668710083898,0.003786997,20,49,384,1056083,13666,3747709,29755,279,679695
0,3175,28.682900752083903,0.00423975335,20,49,384,1023292,20417,4134000,29883,279,679695
0,3176,28.6867620850839,0.00372962025,20,49,384,1046541,14041,3960333,29819,279,679695
0,3177,28.690621835083903,0.003930003,20,45,384,1195209,10417,3788792,29755,279,679695
0,3178,28.6945737100839,0.003930003,20,0,384,1071000,22708,3878917,29883,279,679695
0,3179,28.698344627083898,0.0038127054,20,0,384,1067042,12750,3818666,31661,275,679615
0,3180,28.7018583770839,0.00360150216,20,0,384,1021708,22708,3664458,29755,230,671233
0,3181,28.705957918083897,0.004149249,20,0,384,965208,19834,3914334,29883,230,671229
0,3182,28.709698960083898,0.003702877,20,0,384,975666,13459,3872959,29819,230,671229
0,3183,28.7136763770839,0.003637415,20,0,384,959750,15042,3711792,29755,230,671229
0,3184,28.717229168083897,0.00398557959,20,0,384,1125000,24000,3855709,29883,230,671229
0,3185,28.7205875020839,0.00322312932,20,0,384,906708,12875,3334916,29819,230,671229
0,3186,28.724700210083903,0.004214831,20,0,384,1016292,20333,4125917,29901,230,671229
0,3187,28.728210543083897,0.00339091546,20,0,384,935958,14250,3461042,29883,230,671229
0,3188,28.7318798350839,0.00357196014,20,0,384,1042583,18750,3590750,29819,230,671229
0,3189,28.735718335083902,0.00391128846,20,0,384,999875,24083,3878959,29755,230,671229
0,3190,28.739199710083902,0.003526545,20,0,384,971750,20458,3417417,30271,230,671229
0,3191,28.743569210083898,0.004377168,20,0,384,997917,14417,4533875,40261,231,671231
0,3192,28.7478721270839,0.004383,20,0,384,1091916,12750,4274250,38227,231,671231
0,3193,28.7510969600839,0.00318624568,20,0,384,966250,20334,3322625,29883,231,671231
0,3194,28.754886460083902,0.00361737539,20,0,384,1009084,17208,3465708,29819,231,671231
0,3195,28.7586173770839,0.00392183242,20,0,384,1010500,13750,3935375,29755,231,671231
0,3196,28.7622040850839,0.003621209,20,0,384,939875,22833,3450125,29883,231,671231
0,3197,28.766380752083897,0.004179046,20,0,384,956167,15042,4295792,29819,231,671231
0,3198,28.769840418083902,0.00339583331,20,0,384,970459,14166,3469875,29755,231,671231
0,3199,28.7738040430839,0.00390228885,20,0,384,985583,13791,3793792,29947,231,671231
0,3200,28.777514543083896,0.003780414,20,0,384,958834,14125,3852917,29819,231,671233
0,3201,28.7812897520839,0.00367712579,20,0,384,930125,21625,3552417,29755,231,671233
0,3202,28.7849343770839,0.00383937778,20,0,384,1015667,21750,3826583,29883,231,671233
0,3203,28.7887515850839,0.003583872,20,0,384,936292,14167,3653208,29819,231,671233
0,3204,28.7922955850839,0.00356796337,20,0,384,999625,16750,3611959,29755,231,671233
0,3205,28.796312585083896,0.004030747,20,0,384,966791,19458,3875417,29883,231,671233
0,3206,28.799765085083898,0.00354846241,20,0,384,1038917,16208,3688000,29819,231,671233
0,3207,28.802952543083897,0.00317945727,20,0,384,944417,20084,3290542,29755,231,671233
0,3208,28.806718168083897,0.003799334,20,0,384,1011875,22833,3411583,29883,231,671233
0,3209,28.810301043083896,0.0035793297,20,0,384,1001959,13583,3861916,29819,231,671233
0,3210,28.813747460083903,0.00319904345,20,0,384,927791,18583,3303917,29755,231,671233
0,3211,28.8173330430839,0.00386091275,20,0,384,1063958,13708,3649791,29883,231,671233
0,3212,28.820728543083902,0.00337949977,20,0,384,928625,12000,3458125,29819,231,671233
0,3213,28.824544377083896,0.0038887118,20,0,384,931625,19667,3844375,29755,231,671233
0,3214,28.8277481270839,0.00308308541,20,0,384,919125,11375,3124792,29883,231,671233
0,3215,28.831715502083902,0.003887167,20,0,384,995250,19333,3809750,29819,231,671233
0,3216,28.8353882100839,0.00372378831,20,0,384,971334,15458,3772334,29755,231,671233
0,3217,28.839106335083898,0.00374762621,20,0,384,973042,20459,3622041,29883,231,671233
0,3218,28.8425095020839,0.00345341559,20,0,384,992084,17417,3583292,29819,231,671233
0,3219,28.845725835083897,0.00321037415,20,0,384,924875,19666,3281375,29755,231,671233
0,3220,28.8495513770839,0.00392512744,20,0,384,995375,15917,3754334,29883,231,671233
0,3221,28.8530517930839,0.003268998,20,0,384,912542,12000,3359042,29819,231,671233
0,3222,28.856954252083902,0.00385137461,20,0,384,972250,11583,3784709,29755,231,671231
0,3223,28.860475460083897,0.00376687921,20,0,384,1010209,20833,3684417,30271,231,671231
0,3224,28.8644020020839,0.00378429,20,0,384,933625,11167,3638084,29819,232,671233
0,3225,28.867951793083897,0.00353679131,20,0,384,987166,16792,3821792,29807,232,671233
0,3226,28.8714546680839,0.003530832,20,0,384,1037917,12333,3423416,29883,232,671233
0,3227,28.8753313350839,0.00376378978,20,0,384,984541,20416,3839667,29819,232,671233
0,3228,28.878981752083902,0.0037801303,20,0,384,970541,23417,3750333,29755,232,671233
0,3229,28.883057960083903,0.00414983,20,0,384,992500,17125,4032875,29883,232,671233
0,3230,28.8864787100839,0.0034240433,20,0,384,948333,13958,3552666,29819,232,671233
0,3231,28.8902584600839,0.003707079,20,0,384,904333,20583,3591000,29755,232,671233
0,3232,28.8946585020839,0.004295167,20,0,384,923291,20375,4411041,40325,232,671233
0,3233,28.8988672100839,0.00440133223,20,0,384,1015208,16833,4396917,38099,232,671233
0,3234,28.901717377083898,0.00295900647,20,0,384,971250,10416,3069917,29755,232,671233
0,3235,28.905353918083897,0.003384871,20,0,384,909667,8042,3114834,29883,232,671233
0,3236,28.9088274600839,0.00357371033,20,0,384,1071083,10959,3683667,29819,232,671233
0,3237,28.912335793083898,0.00330525078,20,0,384,937458,19375,3322250,29755,232,671233
0,3238,28.9166403770839,0.004369331,20,0,384,1006542,23083,4156500,29883,232,671233
0,3239,28.920364335083903,0.00386087736,20,0,384,1104750,15000,4002708,29819,232,671233
0,3240,28.924671293083897,0.0042985403,20,0,384,933333,18458,4356334,29819,232,671233
0,3241,28.928465043083897,0.003643502,20,0,384,987583,13833,3529709,29883,232,671235
0,3242,28.933227127083903,0.004831746,20,0,384,1078958,18125,4898542,29819,232,671235
0,3243,28.9369456680839,0.00350899948,20,0,384,997250,14083,3595042,29755,232,671235
0,3244,28.941808960083897,0.0049160854,20,0,384,1206875,21792,4638833,29883,232,671235
0,3245,28.9459041680839,0.00412745867,20,0,384,1180667,17458,4259792,29819,232,671235
0,3246,28.949798168083902,0.004014498,20,0,384,1114708,16250,4039500,29755,232,671235
0,3247,28.953690168083902,0.00381737528,20,0,384,991042,23375,3640458,29883,232,671235
0,3248,28.9582149600839,0.004625581,20,0,384,991542,17542,4770500,29819,231,671233
0,3249,28.962027918083898,0.00372592127,20,0,384,1029041,13958,3709459,29755,231,671233
0,3250,28.966524210083897,0.00464204233,20,0,384,1052875,15709,4565791,29883,231,671233
0,3251,28.9704251680839,0.00356887048,20,0,384,1006000,12083,3732458,29819,231,671233
0,3252,28.974982293083897,0.00474396255,20,0,384,1251042,17416,4595333,29755,231,671233
0,3253,28.978891543083897,0.004083376,20,0,384,983333,15083,3989125,30271,231,671233
0,3254,28.9830722520839,0.00415916229,20,0,384,961250,11333,4258417,29819,232,671235
0,3255,28.986626710083897,0.003488166,20,0,384,991833,13959,3606375,29755,232,671235
0,3256,28.9903696680839,0.003820628,20,0,384,1033834,16000,3611666,29883,232,671235
0,3257,28.994050960083896,0.00350037566,20,0,384,957667,13083,3631541,29819,232,671235
0,3258,28.997695085083897,0.003649412,20,0,384,1004958,15292,3565292,29755,231,671233
0,3259,29.0010940850839,0.00366450544,20,0,384,1058292,20542,3634917,29883,231,671233
0,3260,29.0044584180839,0.003191121,20,0,384,894000,12542,3262417,29819,231,671231
0,3261,29.008141043083903,0.00376096228,20,0,384,957417,18375,3805334,29755,231,671231
0,3262,29.0120303350839,0.00367945712,20,0,384,937125,20500,3562416,29883,231,671231
0,3263,29.0163821270839,0.004611621,20,0,384,1036917,18959,4686833,29819,231,671231
0,3264,29.0199357100839,0.00346875,20,0,384,931333,15625,3501125,29755,231,671231
0,3265,29.0234363350839,0.00359558524,20,0,384,959458,20958,3491541,30187,231,671231
0,3266,29.0265415020839,0.00310416659,20,0,384,899666,10875,3246833,29819,229,671227
0,3267,29.030429752083897,0.00372770685,20,0,384,931792,16375,3652875,29755,229,671227
0,3268,29.0338915850839,0.003624589,20,0,384,994958,22541,3517583,29883,229,671227
0,3269,29.037046502083896,0.00315678865,20,0,384,887542,11250,3270208,29819,229,671227
0,3270,29.040576043083902,0.00354483421,20,0,384,905708,17125,3298708,29755,229,671227
0,3271,29.0444977930839,0.00398854166,20,0,384,945458,10834,4287625,40325,229,671227
0,3272,29.048300377083898,0.00372266863,20,0,384,898916,10709,3683583,38099,229,671227
0,3273,29.051278793083902,0.00292332773,20,0,384,935250,11167,2982625,29755,229,671227
0,3274,29.0543742100839,0.00305116922,20,0,384,976791,13084,3016167,29883,229,671227
0,3275,29.0581729600839,0.003843502,20,0,384,911250,18250,3686375,29819,229,671227
0,3276,29.0613163350839,0.00310558383,20,0,384,934125,14417,3305750,29755,229,671227
0,3277,29.064952502083898,0.003677459,20,0,384,989666,15209,3413875,29883,229,671227
0,3278,29.0682980020839,0.00337537564,20,0,384,979958,12083,3518708,30133,229,671227
0,3279,29.071797418083897,0.00316233,20,0,384,910541,17375,3256000,29819,229,671227
0,3280,29.075018460083896,0.00362307974,20,0,384,981209,29834,3472875,29883,229,671229
0,3281,29.078111585083903,0.00297246315,20,0,384,886333,12208,3033333,29819,229,671229
0,3282,29.0815532520839,0.00346233,20,0,384,1010459,14167,3381458,29755,229,671229
0,3283,29.084621668083898,0.00317446142,20,0,384,964500,13875,3286834,29883,229,671229
0,3284,29.0876267520839,0.00295570446,20,0,384,878125,17459,2991333,29819,229,671229
0,3285,29.091136210083903,0.00343183824,20,0,384,937167,9166,3310167,29755,229,671229
0,3286,29.0945052520839,0.0032470806,20,0,384,957000,15541,3292542,29883,229,671229
0,3287,29.0978429180839,0.003435126,20,0,384,946791,14250,3197583,30469,229,671229
0,3288,29.1010805850839,0.00327628967,20,0,384,978084,16000,3529042,29755,230,671231
0,3289,29.1045321680839,0.003443417,20,0,384,994833,10458,3263041,29883,230,671231
0,3290,29.107924627083896,0.00339437369,20,0,384,962167,11417,3478458,29819,230,671231
0,3291,29.110812793083902,0.00292213,20,0,384,938666,20417,3096208,29755,230,671231
0,3292,29.113911835083897,0.0030088718,20,0,384,985916,15375,2914750,29883,230,671231
0,3293,29.1170550020839,0.003267255,20,0,384,950417,11625,3189875,29819,230,671231
0,3294,29.120360627083897,0.00322882645,20,0,384,906958,17667,3282500,29755,230,671231
0,3295,29.1246095020839,0.004346379,20,0,384,997083,13750,4322375,29883,230,671231
0,3296,29.1277020430839,0.00301649654,20,0,384,929291,10375,3081292,29819,230,671231
