phase,unity_frame,wall_seconds,unscaled_delta,tick,native_meshes,allocated_views,zone_renderer,input,main_thread,gc_bytes,draw_calls,triangles
0,3078,28.923869211968256,0.00343703944,20,48,384,1078292,11417,3410166,29807,279,675397
0,3079,28.927176253968259,0.00353504112,20,48,384,1035125,23333,3489583,29883,279,675397
0,3080,28.930718836968257,0.003477126,20,48,384,966834,19250,3490917,29819,279,675397
0,3081,28.934193503968256,0.00350487535,20,48,384,1007917,15083,3528084,29755,279,675397
0,3082,28.937523461968258,0.00327937212,20,48,384,1003541,18292,3270167,29883,279,675397
0,3083,28.941428961968253,0.0039192955,20,48,384,1034042,19958,3721208,29883,279,675397
0,3084,28.944999920968254,0.00342724635,20,48,384,1074084,13000,3634791,29755,279,675399
0,3085,28.948540503968257,0.00373541657,20,48,384,1114917,16750,3558292,29883,279,675399
0,3086,28.951833670968252,0.00334466412,20,48,384,983250,15333,3454833,29819,279,675399
0,3087,28.955021545968254,0.00311408727,20,48,384,976792,16334,3108250,29755,279,675399
0,3088,28.958258420968253,0.003304372,20,48,384,999875,18333,3294291,29883,279,675399
0,3089,28.961306253968257,0.00301729026,20,48,384,953708,19250,3076416,29819,279,675399
0,3090,28.965041003968256,0.00362412841,20,48,384,1005000,9125,3491125,29755,279,675399
0,3091,28.968469961968257,0.0034656676,20,48,384,1071834,9542,3502708,29883,279,675399
0,3092,28.972041711968256,0.0035951247,20,48,384,996458,19625,3583375,29819,279,675399
0,3093,28.975756086968257,0.00373275229,20,48,384,1001292,19750,3728167,29755,279,675399
0,3094,28.979079878968253,0.003256413,20,48,384,997500,18500,3356625,29883,279,675399
0,3095,28.982697711968253,0.00358937774,20,46,384,1109084,12083,3433000,29819,279,675399
0,3096,28.985866670968253,0.00330561935,20,41,384,990916,14667,3450666,29755,279,675399
0,3097,28.989043753968257,0.00313829374,20,41,384,1005750,14375,3124125,29883,277,675359
0,3098,28.992165920968258,0.003206172,20,41,384,984584,20542,3194583,29819,272,675269
0,3099,28.995351336968259,0.003125581,20,41,384,966375,10167,2991625,29755,272,675269
0,3100,28.998752253968252,0.00347757945,20,41,384,944250,20250,3333208,29883,271,675267
0,3101,29.002547878968254,0.003771712,20,41,384,955708,12375,4048084,40261,271,675267
0,3102,29.006631670968257,0.00398908043,20,41,384,916667,7750,3950000,38035,271,675267
0,3103,29.009818920968254,0.00326216687,20,41,384,1047084,12041,3256375,29883,271,675267
0,3104,29.012802336968253,0.00287133642,20,41,384,974708,12500,2971459,29819,271,675267
0,3105,29.016104378968254,0.00342449686,20,41,384,1081875,15916,3253583,29755,271,675267
0,3106,29.019261170968253,0.00315367058,20,36,384,935958,15958,3172667,29883,271,675267
0,3107,29.022296461968256,0.002850333,20,36,384,966417,11084,2961334,29819,271,675265
0,3108,29.025619836968257,0.00350941741,20,36,384,969375,10583,3443375,30143,266,675165
0,3109,29.028423170968257,0.002872952,20,36,384,975833,10292,2957625,29883,267,675167
0,3110,29.031403878968259,0.00289783883,20,36,384,958125,10792,2885958,29819,267,675167
0,3111,29.034511086968255,0.00305820582,20,36,384,1022000,11625,2998250,29755,267,675167
0,3112,29.037643461968255,0.003109212,20,36,384,1013792,16166,3112000,29883,267,675167
0,3113,29.041241211968259,0.00365266437,20,36,384,1047166,16792,3500917,29819,267,675167
0,3114,29.044634503968258,0.003284793,20,36,384,960583,12917,3389375,29755,267,675167
0,3115,29.048298503968258,0.003725744,20,36,384,972542,18541,3561334,29883,267,675167
0,3116,29.051542045968258,0.003245961,20,36,384,1044167,11083,3415541,29819,267,675167
0,3117,29.054688086968259,0.00315479026,20,36,384,1017750,15625,3093250,29755,266,675165
0,3118,29.058293670968258,0.00367067032,20,36,384,1028541,11625,3546125,29883,266,675165
0,3119,29.061835045968255,0.00334208482,20,36,384,977459,13666,3450584,29819,266,675165
0,3120,29.065340503968255,0.003541369,20,36,384,1007959,19334,3470750,29755,266,675165
0,3121,29.068911378968256,0.00356204645,20,36,384,1031167,20959,3610791,29883,266,675165
0,3122,29.072489670968256,0.00365820574,20,36,384,1009167,21209,3611708,29819,266,675165
0,3123,29.075842003968258,0.00336554,20,36,384,1009583,21667,3423625,29755,266,675165
0,3124,29.079228961968258,0.00344029185,20,36,384,1038750,12000,3447875,29883,266,675165
0,3125,29.082574336968253,0.0030919998,20,36,384,942667,18000,3096125,29819,266,675165
0,3126,29.085873586968258,0.00355121167,20,36,384,1012625,27125,3496417,29755,266,675165
0,3127,29.090033045968259,0.004066376,20,36,384,980584,12416,4112667,30011,266,675165
0,3128,29.093115920968255,0.00319357985,20,36,384,1110667,11042,3277208,29819,266,675167
0,3129,29.096586878968257,0.00343667087,20,36,384,1040458,8958,3310417,29755,266,675167
0,3130,29.099813336968257,0.00324807968,20,36,384,968500,19417,3275791,29883,266,675167
