mode,elapsed_seconds,phase_seconds,unity_frame,active_sprites,pooled_sprites,allocated_sprites,dropped_sprite_ticks,blocking,cast_count,accepted,gc_bytes_whole_frame,draw_calls_whole_frame,batches_whole_frame,triangles_whole_frame
Baseline,0.010730,0.010730,22042,0,192,192,13874,False,0,False,788476,0,0,0
Baseline,0.014893,0.014893,22043,0,192,192,13874,False,0,False,50689,114,114,11558
Baseline,0.018177,0.018177,22044,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.021102,0.021102,22045,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.024867,0.024867,22046,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.031739,0.031739,22047,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.035584,0.035584,22048,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.039248,0.039248,22049,0,192,192,13874,False,0,False,32707,114,114,11558
Baseline,0.045867,0.045867,22050,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.050015,0.050015,22051,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.053193,0.053193,22052,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.056913,0.056913,22053,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.063603,0.063603,22054,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.067741,0.067741,22055,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.071364,0.071364,22056,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.075298,0.075298,22057,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.078899,0.078899,22058,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.082694,0.082694,22059,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.085833,0.085833,22060,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.089104,0.089104,22061,0,192,192,13874,False,0,False,32465,113,113,11556
Baseline,0.092293,0.092293,22062,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.095132,0.095132,22063,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.098508,0.098508,22064,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.101886,0.101886,22065,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.105129,0.105129,22066,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.108576,0.108576,22067,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.111492,0.111492,22068,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.115042,0.115042,22069,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.118253,0.118253,22070,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.121495,0.121495,22071,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.124801,0.124801,22072,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.127962,0.127962,22073,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.131199,0.131199,22074,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.134502,0.134502,22075,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.137461,0.137461,22076,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.140619,0.140619,22077,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.143698,0.143698,22078,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.146803,0.146803,22079,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.150374,0.150374,22080,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.153464,0.153464,22081,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.157475,0.157475,22082,0,192,192,13874,False,0,False,41063,113,113,11556
Baseline,0.160920,0.160920,22083,0,192,192,13874,False,0,False,39131,114,114,11558
Baseline,0.164006,0.164006,22084,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.167166,0.167166,22085,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.170103,0.170103,22086,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.173398,0.173398,22087,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.176627,0.176627,22088,0,192,192,13874,False,0,False,32359,114,114,11558
Baseline,0.180195,0.180195,22089,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.183945,0.183945,22090,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.187914,0.187914,22091,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.191768,0.191768,22092,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.195306,0.195306,22093,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.199017,0.199017,22094,0,192,192,13874,False,0,False,32557,114,114,11558
Baseline,0.202180,0.202180,22095,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.205497,0.205497,22096,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.208683,0.208683,22097,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.211495,0.211495,22098,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.214790,0.214790,22099,0,192,192,13874,False,0,False,32371,114,114,11558
Baseline,0.218653,0.218653,22100,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.222489,0.222489,22101,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.226146,0.226146,22102,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.229250,0.229250,22103,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.232587,0.232587,22104,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.235823,0.235823,22105,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.239572,0.239572,22106,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.243232,0.243232,22107,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.246679,0.246679,22108,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.250224,0.250224,22109,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.253024,0.253024,22110,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.255948,0.255948,22111,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.258735,0.258735,22112,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.261580,0.261580,22113,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.265194,0.265194,22114,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.268414,0.268414,22115,0,192,192,13874,False,0,False,32569,113,113,11556
Baseline,0.271403,0.271403,22116,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.274340,0.274340,22117,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.277235,0.277235,22118,0,192,192,13874,False,0,False,32707,113,113,11556
Baseline,0.280279,0.280279,22119,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.283540,0.283540,22120,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.286447,0.286447,22121,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.289799,0.289799,22122,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.292913,0.292913,22123,0,192,192,13874,False,0,False,36573,113,113,11556
Baseline,0.295737,0.295737,22124,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.298862,0.298862,22125,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.301734,0.301734,22126,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.304577,0.304577,22127,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.307937,0.307937,22128,0,192,192,13874,False,0,False,40675,113,113,11556
Baseline,0.310953,0.310953,22129,0,192,192,13874,False,0,False,39381,113,113,11556
Baseline,0.313547,0.313547,22130,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.316374,0.316374,22131,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.319056,0.319056,22132,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.321970,0.321970,22133,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.325100,0.325100,22134,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.328101,0.328101,22135,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.331162,0.331162,22136,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.334158,0.334158,22137,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.336967,0.336967,22138,0,192,192,13874,False,0,False,36573,113,113,11556
Baseline,0.340443,0.340443,22139,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.343334,0.343334,22140,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.346552,0.346552,22141,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.349559,0.349559,22142,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.352771,0.352771,22143,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.355751,0.355751,22144,0,192,192,13874,False,0,False,32569,113,113,11556
Baseline,0.358690,0.358690,22145,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.361329,0.361329,22146,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.364455,0.364455,22147,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.367743,0.367743,22148,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.370701,0.370701,22149,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.373878,0.373878,22150,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.377197,0.377197,22151,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.380367,0.380367,22152,0,192,192,13874,False,0,False,35257,113,113,11556
Baseline,0.383633,0.383633,22153,0,192,192,13874,False,0,False,33635,113,113,11556
Baseline,0.386532,0.386532,22154,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.389819,0.389819,22155,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.393174,0.393174,22156,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.396502,0.396502,22157,0,192,192,13874,False,0,False,32707,113,113,11556
Baseline,0.400303,0.400303,22158,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.403373,0.403373,22159,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.406700,0.406700,22160,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.409712,0.409712,22161,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.413146,0.413146,22162,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.416617,0.416617,22163,0,192,192,13874,False,0,False,32371,113,113,11556
Baseline,0.419568,0.419568,22164,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.422767,0.422767,22165,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.425924,0.425924,22166,0,192,192,13874,False,0,False,32565,113,113,11556
Baseline,0.428735,0.428735,22167,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.432075,0.432075,22168,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.434965,0.434965,22169,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.437939,0.437939,22170,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.440980,0.440980,22171,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.443712,0.443712,22172,0,192,192,13874,False,0,False,32589,113,113,11556
Baseline,0.447212,0.447212,22173,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.450509,0.450509,22174,0,192,192,13874,False,0,False,40479,113,113,11556
Baseline,0.453345,0.453345,22175,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.456293,0.456293,22176,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.459707,0.459707,22177,0,192,192,13874,False,0,False,40675,113,113,11556
Baseline,0.463187,0.463187,22178,0,192,192,13874,False,0,False,39131,113,113,11556
Baseline,0.466369,0.466369,22179,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.469732,0.469732,22180,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.472990,0.472990,22181,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.476178,0.476178,22182,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.479280,0.479280,22183,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.482380,0.482380,22184,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.485397,0.485397,22185,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.488528,0.488528,22186,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.492001,0.492001,22187,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.494912,0.494912,22188,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.498142,0.498142,22189,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.500914,0.500914,22190,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.503763,0.503763,22191,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.506750,0.506750,22192,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.509694,0.509694,22193,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.513162,0.513162,22194,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.516961,0.516961,22195,0,192,192,13874,False,0,False,32707,113,113,11556
Baseline,0.519840,0.519840,22196,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.523123,0.523123,22197,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.526604,0.526604,22198,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.529544,0.529544,22199,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.532609,0.532609,22200,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.535755,0.535755,22201,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.539050,0.539050,22202,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.542328,0.542328,22203,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.545265,0.545265,22204,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.548489,0.548489,22205,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.551428,0.551428,22206,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.554591,0.554591,22207,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.557777,0.557777,22208,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.560768,0.560768,22209,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.563660,0.563660,22210,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.566862,0.566862,22211,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.569911,0.569911,22212,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.573288,0.573288,22213,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.576649,0.576649,22214,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.579571,0.579571,22215,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.582676,0.582676,22216,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.586263,0.586263,22217,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.589912,0.589912,22218,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.593022,0.593022,22219,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.596070,0.596070,22220,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.599322,0.599322,22221,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.602288,0.602288,22222,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.605348,0.605348,22223,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.608682,0.608682,22224,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.612516,0.612516,22225,0,192,192,13874,False,0,False,40675,114,114,11558
Baseline,0.616145,0.616145,22226,0,192,192,13874,False,0,False,39131,114,114,11558
Baseline,0.619049,0.619049,22227,0,192,192,13874,False,0,False,32371,114,114,11558
Baseline,0.622024,0.622024,22228,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.625359,0.625359,22229,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.628268,0.628268,22230,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.631341,0.631341,22231,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.634201,0.634201,22232,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.637000,0.637000,22233,0,192,192,13874,False,0,False,32707,114,114,11558
Baseline,0.640297,0.640297,22234,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.643393,0.643393,22235,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.646798,0.646798,22236,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.650266,0.650266,22237,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.653251,0.653251,22238,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.656865,0.656865,22239,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.659920,0.659920,22240,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.663424,0.663424,22241,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.666882,0.666882,22242,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.669735,0.669735,22243,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.672842,0.672842,22244,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.675950,0.675950,22245,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.679147,0.679147,22246,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.682189,0.682189,22247,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.684922,0.684922,22248,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.687709,0.687709,22249,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.690742,0.690742,22250,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.693475,0.693475,22251,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.696250,0.696250,22252,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.699208,0.699208,22253,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.702390,0.702390,22254,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.705334,0.705334,22255,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.708519,0.708519,22256,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.711515,0.711515,22257,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.714956,0.714956,22258,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.718035,0.718035,22259,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.721081,0.721081,22260,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.724183,0.724183,22261,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.727328,0.727328,22262,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.730402,0.730402,22263,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.733488,0.733488,22264,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.736379,0.736379,22265,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.739317,0.739317,22266,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.742286,0.742286,22267,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.745237,0.745237,22268,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.748581,0.748581,22269,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.751421,0.751421,22270,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.754282,0.754282,22271,0,192,192,13874,False,0,False,32319,113,113,11556
Baseline,0.757642,0.757642,22272,0,192,192,13874,False,0,False,32707,113,113,11556
Baseline,0.760555,0.760555,22273,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.763976,0.763976,22274,0,192,192,13874,False,0,False,40675,114,114,11558
Baseline,0.767581,0.767581,22275,0,192,192,13874,False,0,False,39131,114,114,11558
Baseline,0.770530,0.770530,22276,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.774009,0.774009,22277,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.776838,0.776838,22278,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.780275,0.780275,22279,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.783640,0.783640,22280,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.786672,0.786672,22281,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.789851,0.789851,22282,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.792714,0.792714,22283,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.795660,0.795660,22284,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.798787,0.798787,22285,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.801681,0.801681,22286,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.804687,0.804687,22287,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.808641,0.808641,22288,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.811680,0.811680,22289,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.814868,0.814868,22290,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.818019,0.818019,22291,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.820835,0.820835,22292,0,192,192,13874,False,0,False,32371,114,114,11558
Baseline,0.823915,0.823915,22293,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.826778,0.826778,22294,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.829864,0.829864,22295,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.833125,0.833125,22296,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.836156,0.836156,22297,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.839086,0.839086,22298,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.842620,0.842620,22299,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.845524,0.845524,22300,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.848720,0.848720,22301,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.851996,0.851996,22302,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.855044,0.855044,22303,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.858309,0.858309,22304,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.861265,0.861265,22305,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.864597,0.864597,22306,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.867710,0.867710,22307,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.870987,0.870987,22308,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.874104,0.874104,22309,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.877265,0.877265,22310,0,192,192,13874,False,0,False,32707,114,114,11558
Baseline,0.880610,0.880610,22311,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.883839,0.883839,22312,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.887333,0.887333,22313,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.890796,0.890796,22314,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.893887,0.893887,22315,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.896981,0.896981,22316,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.900171,0.900171,22317,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.902928,0.902928,22318,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.906108,0.906108,22319,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.908943,0.908943,22320,0,192,192,13874,False,0,False,32987,114,114,11558
Baseline,0.911571,0.911571,22321,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.914959,0.914959,22322,0,192,192,13874,False,0,False,40675,114,114,11558
Baseline,0.918436,0.918436,22323,0,192,192,13874,False,0,False,39131,114,114,11558
Baseline,0.921574,0.921574,22324,0,192,192,13874,False,0,False,32793,114,114,11558
Baseline,0.924718,0.924718,22325,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.927650,0.927650,22326,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.930538,0.930538,22327,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.933657,0.933657,22328,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.936734,0.936734,22329,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.940086,0.940086,22330,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.943029,0.943029,22331,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.946109,0.946109,22332,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.949614,0.949614,22333,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.952754,0.952754,22334,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.955772,0.955772,22335,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.958742,0.958742,22336,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.961604,0.961604,22337,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.965017,0.965017,22338,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.967859,0.967859,22339,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.970652,0.970652,22340,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.973662,0.973662,22341,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.976515,0.976515,22342,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.979677,0.979677,22343,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.982945,0.982945,22344,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.985825,0.985825,22345,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.988630,0.988630,22346,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.991431,0.991431,22347,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.994038,0.994038,22348,0,192,192,13874,False,0,False,32319,114,114,11558
Baseline,0.997001,0.997001,22349,0,192,192,13874,False,0,False,32707,114,114,11558
Baseline,1.000188,1.000188,22350,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.003257,1.003257,22351,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.006489,1.006489,22352,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.009845,1.009845,22353,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.012974,1.012974,22354,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.016086,1.016086,22355,0,192,192,13874,False,0,False,36767,115,115,11560
Baseline,1.019497,1.019497,22356,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.023095,1.023095,22357,0,192,192,13874,False,0,False,32371,115,115,11560
Baseline,1.026066,1.026066,22358,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.029131,1.029131,22359,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.032817,1.032817,22360,0,192,192,13874,False,0,False,36573,115,115,11560
Baseline,1.035980,1.035980,22361,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.039244,1.039244,22362,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.042603,1.042603,22363,0,192,192,13874,False,0,False,32319,115,115,11560
